AFE_REG_6D_Time,AFE_REG_6D_Value,ECG_Time,ECG_Value,ECG_RAW_Time,ECG_RAW_Value,TIA1-3_Time,TIA1-3_Value,TIA1-3_RAW_Time,TIA1-3_RAW_Value
,,17.698,-0.006889915466308593,17.698,16765175.0,,,,,
,,17.7,-6.237030029296874e-05,17.7,16777107.0,,,,,
,,17.702,0.005703163146972656,17.702,9967.0,,,,,
,,17.704,0.0041255950927734375,17.704,7210.0,,,,,
,,17.706,0.0007650375366210937,17.706,1337.0,,,,,
,,17.708,0.0038360595703124997,17.708,6704.0,,,,,
,,17.71,0.0032100677490234375,17.71,5610.0,,,,,
,,17.712,-0.0002643585205078125,17.712,16776754.0,,,,,
,,17.714,-0.003943061828613281,17.714,16770325.0,,,,,
,,17.716,-0.0004989624023437499,17.716,16776344.0,,,,,
,,17.718,0.0037456512451171874,17.718,6546.0,,,,,
,,17.72,0.0038995742797851562,17.72,6815.0,,,,,
,,17.722,0.0012399673461914063,17.722,2167.0,,,,,
,,17.724,0.0026058197021484376,17.724,4554.0,,,,,
,,17.726,0.005427932739257812,17.726,9486.0,,,,,
,,17.728,0.0028009414672851562,17.728,4895.0,,,,,
,,17.73,-0.0026767730712890622,17.73,16772538.0,,,,,
,,17.732,-0.0034229278564453123,17.732,16771234.0,,,,,
,,17.734,0.0031826019287109373,17.734,5562.0,,,,,
,,17.736,0.004851150512695313,17.736,8478.0,,,,,
,,17.738,0.002460479736328125,17.738,4300.0,,,,,
,,17.74,0.0019168853759765625,17.74,3350.0,,,,,
,,17.742,0.005304908752441406,17.742,9271.0,,,,,
,,17.744,0.003263282775878906,17.744,5703.0,,,,,
,,17.746,-0.0012479782104492187,17.746,16775035.0,,,,,
,,17.748,-0.0037467956542968747,17.748,16770668.0,,,,,
,,17.75,0.0013360977172851562,17.75,2335.0,,,,,
,,17.752,0.005649948120117187,17.752,9874.0,,,,,
,,17.754,0.004395675659179687,17.754,7682.0,,,,,
,,17.756,0.00163421630859375,17.756,2856.0,,,,,
,,17.758,0.005549240112304688,17.758,9698.0,,,,,
,,17.76,0.006332588195800781,17.76,11067.0,,,,,
,,17.762,0.0007244110107421875,17.762,1266.0,,,,,
,,17.764,-0.0022871017456054686,17.764,16773219.0,,,,,
,,17.766,0.0017812728881835937,17.766,3113.0,,,,,
,,17.768,0.004754447937011718,17.768,8309.0,,,,,
,,17.77,0.005734634399414062,17.77,10022.0,,,,,
,,17.772,0.0023975372314453125,17.772,4190.0,,,,,
,,17.774,0.0024204254150390625,17.774,4230.0,,,,,
,,17.776,0.006895637512207031,17.776,12051.0,,,,,
,,17.778,0.00388641357421875,17.778,6792.0,,,,,
,,17.78,-0.001549530029296875,17.78,16774508.0,,,,,
,,17.782,0.0007038116455078125,17.782,1230.0,,,,,
,,17.784,0.0048465728759765625,17.784,8470.0,,,,,
,,17.786,0.007613182067871094,17.786,13305.0,,,,,
,,17.788,0.004744148254394531,17.788,8291.0,,,,,
,,17.79,0.0022974014282226562,17.79,4015.0,,,,,
,,17.792,0.007646942138671875,17.792,13364.0,,,,,
,,17.794,0.0048122406005859375,17.794,8410.0,,,,,
,,17.796,0.0030641555786132812,17.796,5355.0,,,,,
,,17.798,-0.0020856857299804688,17.798,16773571.0,,,,,
,,17.8,0.0034898757934570313,17.8,6099.0,,,,,
,,17.802,0.007606315612792968,17.802,13293.0,,,,,
,,17.804,0.006174659729003906,17.804,10791.0,,,,,
,,17.806,0.0034206390380859372,17.806,5978.0,,,,,
,,17.808,0.0065402984619140625,17.808,11430.0,,,,,
,,17.81,0.0072154998779296875,17.81,12610.0,,,,,
,,17.812,0.003504180908203125,17.812,6124.0,,,,,
,,17.814,-0.0008932113647460937,17.814,16775655.0,,,,,
,,17.816,0.004097557067871093,17.816,7161.0,,,,,
,,17.818,0.007650947570800781,17.818,13371.0,,,,,
,,17.82,0.008753585815429687,17.82,15298.0,,,,,
,,17.822,0.00510406494140625,17.822,8920.0,,,,,
,,17.824,0.00569915771484375,17.824,9960.0,,,,,
,,17.826,0.00939788818359375,17.826,16424.0,,,,,
,,17.828,0.005580711364746094,17.828,9753.0,,,,,
,,17.83,0.0009246826171874999,17.83,1616.0,,,,,
,,17.832,0.0017503738403320311,17.832,3059.0,,,,,
,,17.834,0.007939338684082031,17.834,13875.0,,,,,
,,17.836,0.009812736511230468,17.836,17149.0,,,,,
,,17.838,0.0071617126464843745,17.838,12516.0,,,,,
,,17.84,0.005829048156738281,17.84,10187.0,,,,,
,,17.842,0.009772682189941406,17.842,17079.0,,,,,
,,17.844,0.00773162841796875,17.844,13512.0,,,,,
,,17.846,0.004986763000488281,17.846,8715.0,,,,,
,,17.848,0.0002981185913085937,17.848,521.0,,,,,
,,17.85,0.007771110534667968,17.85,13581.0,,,,,
,,17.852,0.010741996765136718,17.852,18773.0,,,,,
,,17.854,0.008694076538085937,17.854,15194.0,,,,,
,,17.856,0.006433296203613281,17.856,11243.0,,,,,
,,17.858,0.010013580322265625,17.858,17500.0,,,,,
,,17.86,0.010121726989746093,17.86,17689.0,,,,,
,,17.862,0.005564689636230469,17.862,9725.0,,,,,
,,17.864,0.0015089035034179688,17.864,2637.0,,,,,
,,17.866,0.006535148620605468,17.866,11421.0,,,,,
,,17.868,0.009947776794433594,17.868,17385.0,,,,,
,,17.87,0.010277366638183594,17.87,17961.0,,,,,
,,17.872,0.007042694091796874,17.872,12308.0,,,,,
,,17.874,0.00779571533203125,17.874,13624.0,,,,,
,,17.876,0.011392593383789062,17.876,19910.0,,,,,
,,17.878,0.007654953002929687,17.878,13378.0,,,,,
,,17.88,0.003076171875,17.88,5376.0,,,,,
,,17.882,0.004570770263671875,17.882,7988.0,,,,,
,,17.884,0.010722541809082031,17.884,18739.0,,,,,
,,17.886,0.010410118103027343,17.886,18193.0,,,,,
,,17.888,0.008339881896972656,17.888,14575.0,,,,,
,,17.89,0.006435012817382812,17.89,11246.0,,,,,
,,17.892,0.010835838317871093,17.892,18937.0,,,,,
,,17.894,0.008192253112792968,17.894,14317.0,,,,,
,,17.896,0.004008865356445312,17.896,7006.0,,,,,
,,17.898,0.00034732818603515624,17.898,607.0,,,,,
,,17.9,0.006235313415527344,17.9,10897.0,,,,,
,,17.902,0.00914154052734375,17.902,15976.0,,,,,
,,17.904,0.0070816040039062495,17.904,12376.0,,,,,
,,17.906,0.004935836791992187,17.906,8626.0,,,,,
,,17.908,0.007637214660644531,17.908,13347.0,,,,,
,,17.91,0.006960868835449219,17.91,12165.0,,,,,
,,17.912,0.0024501800537109373,17.912,4282.0,,,,,
,,17.914,-0.00067291259765625,17.914,16776040.0,,,,,
,,17.916,0.0030704498291015624,17.916,5366.0,,,,,
,,17.918,0.005848503112792968,17.918,10221.0,,,,,
,,17.92,0.005875968933105468,17.92,10269.0,,,,,
,,17.922,0.0032598495483398436,17.922,5697.0,,,,,
,,17.924,0.0030927658081054688,17.924,5405.0,,,,,
,,17.926,0.005584144592285156,17.926,9759.0,,,,,
,,17.928,0.0023735046386718747,17.928,4148.0,,,,,
,,17.93,-0.0026092529296875,17.93,16772656.0,,,,,
,,17.932,-0.0028959274291992187,17.932,16772155.0,,,,,
,,17.934,0.003231239318847656,17.934,5647.0,,,,,
,,17.936,0.004720115661621093,17.936,8249.0,,,,,
,,17.938,0.001412200927734375,17.938,2468.0,,,,,
,,17.94,0.00126800537109375,17.94,2216.0,,,,,
,,17.942,0.00527801513671875,17.942,9224.0,,,,,
,,17.944,0.00243988037109375,17.944,4264.0,,,,,
,,17.946,-0.0017595291137695312,17.946,16774141.0,,,,,
,,17.948,-0.004139900207519531,17.948,16769981.0,,,,,
,,17.95,0.0016267776489257812,17.95,2843.0,,,,,
,,17.952,0.004498100280761718,17.952,7861.0,,,,,
,,17.954,0.003323936462402344,17.954,5809.0,,,,,
,,17.956,0.000157928466796875,17.956,276.0,,,,,
,,17.958,0.003864669799804687,17.958,6754.0,,,,,
,,17.96,0.0031986236572265625,17.96,5590.0,,,,,
,,17.962,6.809234619140624e-05,17.962,119.0,,,,,
,,17.964,-0.004366493225097656,17.964,16769585.0,,,,,
,,17.966,0.0002866744995117187,17.966,501.0,,,,,
,,17.968,0.003746223449707031,17.968,6547.0,,,,,
,,17.97,0.004041481018066406,17.97,7063.0,,,,,
,,17.972,0.0014917373657226563,17.972,2607.0,,,,,
,,17.974,0.0018533706665039061,17.974,3239.0,,,,,
,,17.976,0.005936622619628906,17.976,10375.0,,,,,
,,17.978,0.0017000198364257812,17.978,2971.0,,,,,
,,17.98,-0.002121162414550781,17.98,16773509.0,,,,,
,,17.982,-0.000826263427734375,17.982,16775772.0,,,,,
,,17.984,0.003312492370605469,17.984,5789.0,,,,,
,,17.986,0.006214714050292968,17.986,10861.0,,,,,
,,17.988,0.002313995361328125,17.988,4044.0,,,,,
,,17.99,0.0015306472778320312,17.99,2675.0,,,,,
,,17.992,0.006178665161132813,17.992,10798.0,,,,,
,,17.994,0.002901649475097656,17.994,5071.0,,,,,
,,17.996,-0.0005018234252929687,17.996,16776339.0,,,,,
,,17.998,-0.0020542144775390625,17.998,16773626.0,,,,,
,,18.0,0.004387664794921875,18.0,7668.0,,,,,
,,18.002,0.005261421203613281,18.002,9195.0,,,,,
,,18.004,0.004286384582519531,18.004,7491.0,,,,,
,,18.006,0.0024536132812499997,18.006,4288.0,,,,,
,,18.008,0.004746437072753906,18.008,8295.0,,,,,
,,18.01,0.0038715362548828124,18.01,6766.0,,,,,
,,18.012,0.0007913589477539062,18.012,1383.0,,,,,
,,18.014,-0.003084754943847656,18.014,16771825.0,,,,,
,,18.016,0.0007547378540039062,18.016,1319.0,,,,,
,,18.018,0.004809951782226562,18.018,8406.0,,,,,
,,18.02,0.004650306701660156,18.02,8127.0,,,,,
,,18.022,0.0013830184936523438,18.022,2417.0,,,,,
,,18.024,0.0030567169189453123,18.024,5342.0,,,,,
,,18.026,0.005229377746582031,18.026,9139.0,,,,,
,,18.028,0.0025022506713867185,18.028,4373.0,,,,,
,,18.03,-0.0021886825561523438,18.03,16773391.0,,,,,
,,18.032,-0.0024026870727539063,18.032,16773017.0,,,,,
,,18.034,0.0032758712768554688,18.034,5725.0,,,,,
,,18.036,0.004783058166503906,18.036,8359.0,,,,,
,,18.038,0.0009338378906249999,18.038,1632.0,,,,,
,,18.04,0.0010711669921875,18.04,1872.0,,,,,
,,18.042,0.005312347412109375,18.042,9284.0,,,,,
,,18.044,0.002890205383300781,18.044,5051.0,,,,,
,,18.046,-0.0003896713256835937,18.046,16776535.0,,,,,
,,18.048,-0.0025491714477539062,18.048,16772761.0,,,,,
,,18.05,0.0018001556396484374,18.05,3146.0,,,,,
,,18.052,0.004269218444824218,18.052,7461.0,,,,,
,,18.054,0.002433013916015625,18.054,4252.0,,,,,
,,18.056,0.0010768890380859375,18.056,1882.0,,,,,
,,18.058,0.0033130645751953125,18.058,5790.0,,,,,
,,18.06,0.0029966354370117186,18.06,5237.0,,,,,
,,18.062,-0.0009904861450195312,18.062,16775485.0,,,,,
,,18.064,-0.005358695983886719,18.064,16767851.0,,,,,
,,18.066,-0.00040569305419921873,18.066,16776507.0,,,,,
,,18.068,0.002281379699707031,18.068,3987.0,,,,,
,,18.07,0.0026309967041015622,18.07,4598.0,,,,,
,,18.072,0.00034103393554687497,18.072,596.0,,,,,
,,18.074,0.0011547088623046875,18.074,2018.0,,,,,
,,18.076,0.0038000106811523437,18.076,6641.0,,,,,
,,18.078,-0.0004108428955078125,18.078,16776498.0,,,,,
,,18.08,-0.004860305786132812,18.08,16768722.0,,,,,
,,18.082,-0.002622413635253906,18.082,16772633.0,,,,,
,,18.084,0.0018218994140624999,18.084,3184.0,,,,,
,,18.086,0.004565620422363281,18.086,7979.0,,,,,
,,18.088,0.0010093688964843749,18.088,1764.0,,,,,
,,18.09,-5.7220458984375e-07,18.09,16777215.0,,,,,
,,18.092,0.0035877227783203125,18.092,6270.0,,,,,
,,18.094,0.0017074584960937499,18.094,2984.0,,,,,
,,18.096,-0.0036741256713867187,18.096,16770795.0,,,,,
,,18.098,-0.005039405822753906,18.098,16768409.0,,,,,
,,18.1,0.0005664825439453125,18.1,990.0,,,,,
,,18.102,0.0033880233764648437,18.102,5921.0,,,,,
,,18.104,0.0024627685546875,18.104,4304.0,,,,,
,,18.106,-0.0006694793701171875,18.106,16776046.0,,,,,
,,18.108,0.00329132080078125,18.108,5752.0,,,,,
,,18.11,0.0031270980834960938,18.11,5465.0,,,,,
,,18.112,-0.0017354965209960937,18.112,16774183.0,,,,,
,,18.114,-0.005468559265136719,18.114,16767659.0,,,,,
,,18.116,0.00040283203125,18.116,704.0,,,,,
,,18.118,0.002157783508300781,18.118,3771.0,,,,,
,,18.12,0.002506256103515625,18.12,4380.0,,,,,
,,18.122,-0.0007610321044921875,18.122,16775886.0,,,,,
,,18.124,0.0010517120361328125,18.124,1838.0,,,,,
,,18.126,0.0036998748779296874,18.126,6466.0,,,,,
,,18.128,0.0009115219116210937,18.128,1593.0,,,,,
,,18.13,-0.00440826416015625,18.13,16769512.0,,,,,
,,18.132,-0.0023603439331054688,18.132,16773091.0,,,,,
,,18.134,0.002002716064453125,18.134,3500.0,,,,,
,,18.136,0.004334449768066406,18.136,7575.0,,,,,
,,18.138,0.00236663818359375,18.138,4136.0,,,,,
,,18.14,-0.00012531280517578126,18.14,16776997.0,,,,,
,,18.142,0.004167366027832031,18.142,7283.0,,,,,
,,18.144,0.0018436431884765623,18.144,3222.0,,,,,
,,18.146,-0.0023380279541015624,18.146,16773130.0,,,,,
,,18.148,-0.0031745910644531247,18.148,16771668.0,,,,,
,,18.15,0.0019941329956054688,18.15,3485.0,,,,,
,,18.152,0.0047664642333984375,18.152,8330.0,,,,,
,,18.154,0.0021389007568359372,18.154,3738.0,,,,,
,,18.156,0.0001018524169921875,18.156,178.0,,,,,
,,18.158,0.004828262329101563,18.158,8438.0,,,,,
,,18.16,0.0029914855957031247,18.16,5228.0,,,,,
,,18.162,-0.000107574462890625,18.162,16777028.0,,,,,
,,18.164,-0.005490303039550781,18.164,16767621.0,,,,,
,,18.166,-0.0011867523193359374,18.166,16775142.0,,,,,
,,18.168,0.0003210067749023437,18.168,561.0,,,,,
,,18.17,0.0011735916137695312,18.17,2051.0,,,,,
,,18.172,-0.0020130157470703122,18.172,16773698.0,,,,,
,,18.174,-7.953643798828124e-05,18.174,16777077.0,,,,,
,,18.176,0.0015838623046875,18.176,2768.0,,,,,
,,18.178,-0.0015483856201171874,18.178,16774510.0,,,,,
,,18.18,-0.0063629150390625,18.18,16766096.0,,,,,
,,18.182,-0.003461265563964844,18.182,16771167.0,,,,,
,,18.184,-0.000384521484375,18.184,16776544.0,,,,,
,,18.186,0.0016193389892578125,18.186,2830.0,,,,,
,,18.188,-0.0005762100219726562,18.188,16776209.0,,,,,
,,18.19,-0.0005292892456054688,18.19,16776291.0,,,,,
,,18.192,0.0019071578979492187,18.192,3333.0,,,,,
,,18.194,-0.0005064010620117188,18.194,16776331.0,,,,,
,,18.196,-0.005159568786621094,18.196,16768199.0,,,,,
,,18.198,-0.0062232971191406245,18.198,16766340.0,,,,,
,,18.2,-0.001407623291015625,18.2,16774756.0,,,,,
,,18.202,0.0023031234741210938,18.202,4025.0,,,,,
,,18.204,-0.00043945312499999996,18.204,16776448.0,,,,,
,,18.206,-0.002368927001953125,18.206,16773076.0,,,,,
,,18.208,0.0021245956420898435,18.208,3713.0,,,,,
,,18.21,0.0007329940795898438,18.21,1281.0,,,,,
,,18.212,-0.0024547576904296875,18.212,16772926.0,,,,,
,,18.214,-0.007102203369140625,18.214,16764804.0,,,,,
,,18.216,-0.0016256332397460937,18.216,16774375.0,,,,,
,,18.218,0.0013189315795898438,18.218,2305.0,,,,,
,,18.22,0.0003879547119140625,18.22,678.0,,,,,
,,18.222,-0.0017383575439453125,18.222,16774178.0,,,,,
,,18.224,0.0003330230712890625,18.224,582.0,,,,,
,,18.226,0.0024839401245117187,18.226,4341.0,,,,,
,,18.228,-0.0012954711914062499,18.228,16774952.0,,,,,
,,18.23,-0.00545196533203125,18.23,16767688.0,,,,,
,,18.232,-0.0029485702514648435,18.232,16772063.0,,,,,
,,18.234,0.0018705368041992186,18.234,3269.0,,,,,
,,18.236,0.002762031555175781,18.236,4827.0,,,,,
,,18.238,0.0002071380615234375,18.238,362.0,,,,,
,,18.24,-0.0010334014892578124,18.24,16775410.0,,,,,
,,18.242,0.005838775634765625,18.242,10204.0,,,,,
,,18.244,0.0006185531616210938,18.244,1081.0,,,,,
,,18.246,-0.002545738220214844,18.246,16772767.0,,,,,
,,18.248,-0.0027906417846679686,18.248,16772339.0,,,,,
,,18.25,0.0022968292236328126,18.25,4014.0,,,,,
,,18.252,0.005298042297363281,18.252,9259.0,,,,,
,,18.254,0.0037364959716796875,18.254,6530.0,,,,,
,,18.256,0.0035236358642578122,18.256,6158.0,,,,,
,,18.258,0.01046905517578125,18.258,18296.0,,,,,
,,18.26,0.010754013061523437,18.26,18794.0,,,,,
,,18.262,0.008037185668945313,18.262,14046.0,,,,,
,,18.264,0.0025829315185546876,18.264,4514.0,,,,,
,,18.266,0.0064830780029296875,18.266,11330.0,,,,,
,,18.268,0.010391807556152344,18.268,18161.0,,,,,
,,18.27,0.008841705322265624,18.27,15452.0,,,,,
,,18.272,0.0050559997558593745,18.272,8836.0,,,,,
,,18.274,0.007233238220214843,18.274,12641.0,,,,,
,,18.276,0.006733131408691406,18.276,11767.0,,,,,
,,18.278,0.0018619537353515624,18.278,3254.0,,,,,
,,18.28,-0.007079315185546875,18.28,16764844.0,,,,,
,,18.282,-0.008056068420410156,18.282,16763137.0,,,,,
,,18.284,-0.006793785095214844,18.284,16765343.0,,,,,
,,18.286,-0.005920028686523437,18.286,16766870.0,,,,,
,,18.288,-0.009235954284667969,18.288,16761075.0,,,,,
,,18.29,-0.0076618194580078125,18.29,16763826.0,,,,,
,,18.292,-0.00017795562744140624,18.292,16776905.0,,,,,
,,18.294,-0.0019317626953125,18.294,16773840.0,,,,,
,,18.296,-0.005296897888183594,18.296,16767959.0,,,,,
,,18.298,-0.006951713562011718,18.298,16765067.0,,,,,
,,18.3,0.0017063140869140625,18.3,2982.0,,,,,
,,18.302,0.0028982162475585938,18.302,5065.0,,,,,
,,18.304,0.000904083251953125,18.304,1580.0,,,,,
,,18.306,-0.00029525756835937497,18.306,16776700.0,,,,,
,,18.308,0.0022436141967773437,18.308,3921.0,,,,,
,,18.31,0.000322723388671875,18.31,564.0,,,,,
,,18.312,-0.0024827957153320313,18.312,16772877.0,,,,,
,,18.314,-0.006169509887695312,18.314,16766434.0,,,,,
,,18.316,-0.0007472991943359375,18.316,16775910.0,,,,,
,,18.318,0.0018459320068359374,18.318,3226.0,,,,,
,,18.32,0.0017818450927734374,18.32,3114.0,,,,,
,,18.322,-0.0010259628295898437,18.322,16775423.0,,,,,
,,18.324,0.0014688491821289063,18.324,2567.0,,,,,
,,18.326,0.0024730682373046873,18.326,4322.0,,,,,
,,18.328,-0.0016553878784179687,18.328,16774323.0,,,,,
,,18.33,-0.0051704406738281245,18.33,16768180.0,,,,,
,,18.332,-0.0031642913818359375,18.332,16771686.0,,,,,
,,18.334,0.0003953933715820312,18.334,691.0,,,,,
,,18.336,0.001142120361328125,18.336,1996.0,,,,,
,,18.338,-0.0013870239257812499,18.338,16774792.0,,,,,
,,18.34,-0.0029937744140625,18.34,16771984.0,,,,,
,,18.342,0.0013303756713867188,18.342,2325.0,,,,,
,,18.344,-0.00123138427734375,18.344,16775064.0,,,,,
,,18.346,-0.006035614013671875,18.346,16766668.0,,,,,
,,18.348,-0.005804443359375,18.348,16767072.0,,,,,
,,18.35,-0.000620269775390625,18.35,16776132.0,,,,,
,,18.352,0.0016382217407226562,18.352,2863.0,,,,,
,,18.354,-0.0018505096435546874,18.354,16773982.0,,,,,
,,18.356,-0.0021932601928710935,18.356,16773383.0,,,,,
,,18.358,0.002316856384277344,18.358,4049.0,,,,,
,,18.36,-0.000189971923828125,18.36,16776884.0,,,,,
,,18.362,-0.003700447082519531,18.362,16770749.0,,,,,
,,18.364,-0.006699371337890625,18.364,16765508.0,,,,,
,,18.366,-0.0021366119384765626,18.366,16773482.0,,,,,
,,18.368,0.0016204833984375,18.368,2832.0,,,,,
,,18.37,0.0013275146484375,18.37,2320.0,,,,,
,,18.372,-0.0027397155761718747,18.372,16772428.0,,,,,
,,18.374,0.0005247116088867187,18.374,917.0,,,,,
,,18.376,0.0014699935913085936,18.376,2569.0,,,,,
,,18.378,-0.0015764236450195312,18.378,16774461.0,,,,,
,,18.38,-0.00549774169921875,18.38,16767608.0,,,,,
,,18.382,-0.0017206192016601563,18.382,16774209.0,,,,,
,,18.384,0.0008502960205078125,18.384,1486.0,,,,,
,,18.386,0.0020708084106445313,18.386,3619.0,,,,,
,,18.388,-0.0006757736206054688,18.388,16776035.0,,,,,
,,18.39,0.0003719329833984375,18.39,650.0,,,,,
,,18.392,0.004166221618652343,18.392,7281.0,,,,,
,,18.394,0.0010786056518554688,18.394,1885.0,,,,,
,,18.396,-0.0045375823974609375,18.396,16769286.0,,,,,
,,18.398,-0.004009437561035156,18.398,16770209.0,,,,,
,,18.4,0.0019769668579101562,18.4,3455.0,,,,,
,,18.402,0.0036998748779296874,18.402,6466.0,,,,,
,,18.404,0.0012937545776367187,18.404,2261.0,,,,,
,,18.406,0.00022487640380859373,18.406,393.0,,,,,
,,18.408,0.004284095764160156,18.408,7487.0,,,,,
,,18.41,0.00290679931640625,18.41,5080.0,,,,,
,,18.412,-0.00028209686279296876,18.412,16776723.0,,,,,
,,18.414,-0.003952217102050781,18.414,16770309.0,,,,,
,,18.416,0.0017875671386718749,18.416,3124.0,,,,,
,,18.418,0.005267715454101562,18.418,9206.0,,,,,
,,18.42,0.005047988891601562,18.42,8822.0,,,,,
,,18.422,-0.000350189208984375,18.422,16776604.0,,,,,
,,18.424,0.00439910888671875,18.424,7688.0,,,,,
,,18.426,0.006534576416015625,18.426,11420.0,,,,,
,,18.428,0.0016284942626953124,18.428,2846.0,,,,,
,,18.43,-0.0017086029052734374,18.43,16774230.0,,,,,
,,18.432,0.001403045654296875,18.432,2452.0,,,,,
,,18.434,0.004887771606445312,18.434,8542.0,,,,,
,,18.436,0.005471420288085937,18.436,9562.0,,,,,
,,18.438,0.002141761779785156,18.438,3743.0,,,,,
,,18.44,0.003755378723144531,18.44,6563.0,,,,,
,,18.442,0.0066009521484374995,18.442,11536.0,,,,,
,,18.444,0.0056671142578125,18.444,9904.0,,,,,
,,18.446,-0.0005887985229492187,18.446,16776187.0,,,,,
,,18.448,2.574920654296875e-05,18.448,45.0,,,,,
,,18.45,0.005267143249511719,18.45,9205.0,,,,,
,,18.452,0.005704307556152343,18.452,9969.0,,,,,
,,18.454,0.004049491882324219,18.454,7077.0,,,,,
,,18.456,0.003709602355957031,18.456,6483.0,,,,,
,,18.458,0.007997703552246093,18.458,13977.0,,,,,
,,18.46,0.006148910522460937,18.46,10746.0,,,,,
,,18.462,0.0025033950805664062,18.462,4375.0,,,,,
,,18.464,-0.0009166717529296874,18.464,16775614.0,,,,,
,,18.466,0.003691291809082031,18.466,6451.0,,,,,
,,18.468,0.00732421875,18.468,12800.0,,,,,
,,18.47,0.0067039489746093745,18.47,11716.0,,,,,
,,18.472,0.003345680236816406,18.472,5847.0,,,,,
,,18.474,0.0071542739868164056,18.474,12503.0,,,,,
,,18.476,0.007356834411621094,18.476,12857.0,,,,,
,,18.478,0.005411911010742188,18.478,9458.0,,,,,
,,18.48,-0.0011587142944335938,18.48,16775191.0,,,,,
,,18.482,0.002123451232910156,18.482,3711.0,,,,,
,,18.484,0.005215644836425781,18.484,9115.0,,,,,
,,18.486,0.006504249572753906,18.486,11367.0,,,,,
,,18.488,0.0028810501098632812,18.488,5035.0,,,,,
,,18.49,0.0029239654541015625,18.49,5110.0,,,,,
,,18.492,0.007048416137695312,18.492,12318.0,,,,,
,,18.494,0.003654670715332031,18.494,6387.0,,,,,
,,18.496,-0.0013629913330078125,18.496,16774834.0,,,,,
,,18.498,-0.001187896728515625,18.498,16775140.0,,,,,
,,18.5,0.006409263610839843,18.5,11201.0,,,,,
,,18.502,0.0041656494140625,18.502,7280.0,,,,,
,,18.504,0.0022848129272460935,18.504,3993.0,,,,,
,,18.506,0.001586151123046875,18.506,2772.0,,,,,
,,18.508,0.004899215698242187,18.508,8562.0,,,,,
,,18.51,0.0022487640380859375,18.51,3930.0,,,,,
,,18.512,-0.0007490158081054687,18.512,16775907.0,,,,,
,,18.514,-0.005276298522949218,18.514,16767995.0,,,,,
,,18.516,0.000290679931640625,18.516,508.0,,,,,
,,18.518,0.00301666259765625,18.518,5272.0,,,,,
,,18.52,0.0016147613525390625,18.52,2822.0,,,,,
,,18.522,-0.0018476486206054686,18.522,16773987.0,,,,,
,,18.524,0.0026481628417968747,18.524,4628.0,,,,,
,,18.526,0.0020284652709960938,18.526,3545.0,,,,,
,,18.528,-0.00032501220703125,18.528,16776648.0,,,,,
,,18.53,-0.005094337463378906,18.53,16768313.0,,,,,
,,18.532,-0.0017515182495117187,18.532,16774155.0,,,,,
,,18.534,0.0012439727783203124,18.534,2174.0,,,,,
,,18.536,0.0021085739135742188,18.536,3685.0,,,,,
,,18.538,-0.001903724670410156,18.538,16773889.0,,,,,
,,18.54,-0.0015455245971679687,18.54,16774515.0,,,,,
,,18.542,0.0036397933959960937,18.542,6361.0,,,,,
,,18.544,0.0022310256958007813,18.544,3899.0,,,,,
,,18.546,-0.004455184936523437,18.546,16769430.0,,,,,
,,18.548,-0.005037689208984375,18.548,16768412.0,,,,,
,,18.55,-0.000823974609375,18.55,16775776.0,,,,,
,,18.552,0.001334381103515625,18.552,2332.0,,,,,
,,18.554,-3.604888916015625e-05,18.554,16777153.0,,,,,
,,18.556,-0.001407623291015625,18.556,16774756.0,,,,,
,,18.558,0.002043342590332031,18.558,3571.0,,,,,
,,18.56,0.00030841827392578123,18.56,539.0,,,,,
,,18.562,-0.003532791137695312,18.562,16771042.0,,,,,
,,18.564,-0.006544876098632813,18.564,16765778.0,,,,,
,,18.566,-0.00167999267578125,18.566,16774280.0,,,,,
,,18.568,0.0015163421630859375,18.568,2650.0,,,,,
,,18.57,0.0005619049072265624,18.57,982.0,,,,,
,,18.572,-0.00055389404296875,18.572,16776248.0,,,,,
,,18.574,0.0009698867797851562,18.574,1695.0,,,,,
,,18.576,0.00431671142578125,18.576,7544.0,,,,,
,,18.578,-0.0009555816650390625,18.578,16775546.0,,,,,
,,18.58,-0.00541534423828125,18.58,16767752.0,,,,,
,,18.582,-0.001782989501953125,18.582,16774100.0,,,,,
,,18.584,0.0022996902465820313,18.584,4019.0,,,,,
,,18.586,0.002168083190917969,18.586,3789.0,,,,,
,,18.588,-0.0011827468872070313,18.588,16775149.0,,,,,
,,18.59,-3.4332275390625e-05,18.59,16777156.0,,,,,
,,18.592,0.004294967651367187,18.592,7506.0,,,,,
,,18.594,0.0009675979614257812,18.594,1691.0,,,,,
,,18.596,-0.0044116973876953125,18.596,16769506.0,,,,,
,,18.598,-0.00486602783203125,18.598,16768712.0,,,,,
,,18.6,0.002009010314941406,18.6,3511.0,,,,,
,,18.602,0.003057289123535156,18.602,5343.0,,,,,
,,18.604,-0.0013933181762695312,18.604,16774781.0,,,,,
,,18.606,-0.0018899917602539062,18.606,16773913.0,,,,,
,,18.608,0.003371429443359375,18.608,5892.0,,,,,
,,18.61,0.0010746002197265625,18.61,1878.0,,,,,
,,18.612,-0.003037834167480469,18.612,16771907.0,,,,,
,,18.614,-0.005477714538574219,18.614,16767643.0,,,,,
,,18.616,-0.000263214111328125,18.616,16776756.0,,,,,
,,18.618,0.0029062271118164063,18.618,5079.0,,,,,
